Sensor,Timestamp,Acceleration x,Acceleration y,Acceleration z,Gyroscope x,Gyroscope y,Gyroscope z
Belly button;0,653280;0,3720703125;0,98974609375;0,128173828125;-41,9616699219;7,57598876953;7,64465332031
Sternum;0,654522;0,56982421875;0,12158203125;0,654296875;-4,92858886719;1,26647949219;1,29699707031
Head;0,658910;0,961181640625;-0,034912109375;0,303466796875;-0,892639160156;-22,5143432617;9,68933105469
Left thigh;0,663859;-0,04150390625;-0,899658203125;-0,046875;19,6380615234;-30,7235717773;-25,6958007812
Left tibia;0,665307;0,078369140625;-1,06469726562;-0,30615234375;0,0;-18,2800292969;11,1083984375
Left foot;0,667297;0,421875;0,008056640625;0,9267578125;2,24304199219;-9,49859619141;-7,10296630859
Right thigh;Right tibia;0,672918;0,47119140625;-1,06201171875;0,288330078125;5,55419921875;38,4674072266;229,011535645
Right foot;0,676454;1,99993896484;-0,470947265625;0,33935546875;-31,3262939453;25,9857177734;-6,9580078125
Left hand;0,677975;0,978515625;0,2353515625;0,314697265625;21,1791992188;-2,39562988281;5,57708740234
Left forearm;0,685152;0,03125;-0,5107421875;0,127197265625;6,4697265625;-102,355957031;9,25445556641
Left biceps;0,686605;0,01611328125;-1,06103515625;0,0107421875;-15,1596069336;32,1807861328;11,6500854492
Right hand;0,688294;1,00439453125;-0,085693359375;0,076416015625;-48,33984375;-6,43157958984;-31,0134887695
Right forearm;0,689741;-0,251708984375;-1,06030273438;0,335205078125;33,1954956055;38,5437011719;14,5263671875
Right biceps;0,692482;-0,023681640625;-0,908203125;0,166259765625;7,82012939453;86,6088867188;-20,2102661133
Left shoulder;Right shoulder;Back pelvis;Front pelvis;0,699342;1,09155273438;0,13037109375;0,092529296875;-30,632019043;15,0146484375;-10,2615356445
Belly button;0,700550;0,37255859375;0,992919921875;0,02392578125;-55,1300048828;0,900268554688;-4,07409667969
Sternum;0,701721;0,59326171875;0,14453125;0,6826171875;-4,53186035156;-0,0152587890625;5,97381591797
Head;0,702905;1,04541015625;-0,0810546875;0,317626953125;-4,150390625;-21,4920043945;10,5590820312
Left thigh;0,705303;0,184326171875;-1,01831054688;-0,186767578125;1,85394287109;-64,7430419922;-14,5874023438
Left tibia;0,706453;0,399169921875;-0,903076171875;-0,131591796875;18,0816650391;-51,5060424805;11,6424560547
Left foot;0,707702;0,3974609375;0,000732421875;0,89990234375;-0,694274902344;-3,63159179688;-0,564575195312
Right thigh;Right tibia;0,711311;0,592529296875;-1,00170898438;0,2138671875;19,1802978516;56,5185546875;227,615356445
Right foot;0,712500;0,826171875;-0,635009765625;0,51416015625;-13,3895874023;-37,1322631836;-64,4226074219
Left hand;0,713664;1,0078125;0,23388671875;0,29248046875;26,9927978516;-3,40270996094;-4,87518310547
Left forearm;0,714829;0,10693359375;-0,88427734375;0,236083984375;-14,9612426758;-58,9904785156;31,6848754883
Left biceps;0,717128;-0,00146484375;-0,8125;0,06787109375;-3,26538085938;-10,7345581055;21,1029052734
Right hand;0,718290;0,954833984375;-0,09521484375;0,094482421875;-56,0913085938;-21,7590332031;-26,4739990234
Right forearm;0,719527;-0,002685546875;-0,979248046875;0,224853515625;34,5993041992;38,6581420898;10,7879638672
Right biceps;0,720696;-0,1767578125;-0,9287109375;0,15966796875;-9,07135009766;80,0628662109;-21,1563110352
Left shoulder;Right shoulder;Back pelvis;Front pelvis;0,726732;1,244140625;-0,055908203125;-0,249267578125;-17,822265625;-5,4931640625;-4,95147705078
Belly button;0,729350;0,24462890625;0,883056640625;-0,205078125;-36,6668701172;-9,06372070312;-6,87408447266
Sternum;0,730564;0,5927734375;0,127197265625;0,739990234375;-2,34985351562;2,02178955078;6,87408447266
Head;0,731856;1,3525390625;-0,064453125;0,283203125;-12,3596191406;-16,9372558594;5,57708740234
Left thigh;0,733037;0,196533203125;-0,97900390625;-0,31640625;12,9547119141;0,503540039062;-8,92639160156
Left tibia;0,735829;0,3818359375;-0,876220703125;-0,1279296875;2,18963623047;-20,3857421875;17,6544189453
Left foot;0,737139;0,45458984375;-0,003662109375;0,91455078125;0,625610351562;-0,236511230469;-0,694274902344
Right thigh;Right tibia;0,739629;0,6298828125;-0,944580078125;0,181396484375;-1,81579589844;86,7080688477;171,897888184
Right foot;0,741997;1,99993896484;0,3525390625;1,21508789062;-88,4399414062;-83,3129882812;77,9724121094
Left hand;0,743231;1,1181640625;0,2119140625;0,29296875;27,4276733398;1,09100341797;-11,2533569336
Left forearm;0,744431;-0,04150390625;-0,874267578125;0,142822265625;-13,0615234375;-26,8783569336;57,991027832
Left biceps;0,745602;0,094482421875;-0,759033203125;0,05859375;4,41741943359;-27,4887084961;26,8096923828
Right hand;0,747980;1,01928710938;-0,07373046875;0,12451171875;-24,90234375;-27,1835327148;-32,3791503906
Right forearm;0,749232;0,015625;-0,892578125;0,144287109375;30,2047729492;46,6690063477;1,62506103516
Right biceps;0,750425;-0,1220703125;-0,944580078125;0,203125;-25,6805419922;40,3060913086;-16,7846679688
Left shoulder;Right shoulder;Back pelvis;Front pelvis;0,756362;0,883056640625;0,24267578125;-0,123779296875;8,31604003906;16,1666870117;-1,41143798828
Belly button;0,757520;0,276123046875;0,91748046875;0,056640625;9,05609130859;-4,21905517578;-9,91058349609
Sternum;0,759938;0,6005859375;0,1630859375;0,784423828125;3,95202636719;2,45666503906;14,5721435547
Head;0,761173;0,975341796875;-0,1064453125;0,28125;-21,7666625977;-25,6423950195;-1,60217285156
Left thigh;0,762499;0,357666015625;-0,941162109375;-0,029052734375;21,7895507812;53,0700683594;-18,4173583984
Left tibia;0,763772;0,45751953125;-0,833984375;-0,11083984375;-3,20434570312;-14,4577026367;23,5977172852
Left foot;0,766097;0,532958984375;0,060791015625;0,923828125;-7,37762451172;1,953125;0,747680664062
Right thigh;Right tibia;0,768455;0,580322265625;-0,989501953125;0,114990234375;-14,2288208008;58,6776733398;105,422973633
Right foot;0,769607;0,3779296875;0,68896484375;0,75634765625;-129,264831543;-61,0733032227;-55,2291870117
Left hand;0,771950;1,25317382812;0,163330078125;0,309814453125;26,0696411133;5,59234619141;-12,6724243164
Left forearm;0,773102;-0,03369140625;-0,708740234375;0,172119140625;-36,865234375;-39,8712158203;45,295715332
Left biceps;0,774303;0,19091796875;-0,725341796875;0,010498046875;1,953125;-12,3672485352;23,7121582031
Right hand;0,775531;1,02392578125;-0,017822265625;0,116455078125;-11,71875;-17,2348022461;-44,6701049805
Right forearm;1,327025;0,00146484375;-1,08959960938;0,1923828125;24,5819091797;57,7011108398;-21,2554931641
Right biceps;1,329331;-0,057861328125;-0,8818359375;0,22265625;-27,214050293;32,7682495117;-16,2887573242
Left shoulder;Right shoulder;Back pelvis;Front pelvis;1,346089;0,87646484375;0,2578125;0,065185546875;0,137329101562;21,3775634766;-19,3328857422
Belly button;1,352070;0,4140625;1,095703125;-0,0830078125;20,1110839844;24,5971679688;-12,4206542969
Sternum;1,353804;0,625244140625;0,197998046875;0,82666015625;0,579833984375;10,5209350586;16,0598754883
Head;1,357400;1,33178710938;-0,2373046875;0,270263671875;-22,3388671875;-20,4849243164;3,66973876953
Left thigh;1,359852;0,375732421875;-0,953369140625;-0,061279296875;42,0761108398;49,8886108398;-104,675292969
Left tibia;1,361459;0,41748046875;-0,867919921875;-0,05078125;-12,1002197266;-3,35693359375;31,0745239258
Left foot;1,362961;0,728759765625;-0,018798828125;0,8671875;-11,3906860352;-13,3209228516;-6,48498535156
Right thigh;Right tibia;1,367550;0,48583984375;-0,98974609375;-0,00146484375;-7,43865966797;-2,18200683594;6,13403320312
Right foot;1,369022;-0,22802734375;-0,748779296875;0,90625;-39,192199707;-74,6765136719;-28,3889770508
Left hand;1,370408;1,27709960938;0,2021484375;0,29931640625;12,5579833984;6,31713867188;-9,41467285156
Left forearm;1,373525;0,080078125;-0,802001953125;0,2470703125;-46,2875366211;-26,5655517578;49,1104125977
Left biceps;1,374954;0,169677734375;-0,780029296875;0,02587890625;4,18853759766;-1,33514404297;18,928527832
Right hand;1,377700;0,991455078125;0,03662109375;0,123291015625;-36,8957519531;-8,51440429688;-50,895690918
Right forearm;1,379391;0,000244140625;-1,03857421875;0,16455078125;26,0314941406;78,483581543;-35,5682373047
Right biceps;1,382194;-0,141845703125;-0,809326171875;0,18017578125;-14,3508911133;49,9725341797;-10,7345581055
Left shoulder;Right shoulder;Back pelvis;Front pelvis;1,389471;0,84326171875;0,131591796875;-0,066162109375;3,75366210938;2,17437744141;-24,0707397461
Belly button;1,390897;0,344482421875;1,0537109375;-0,037109375;1,49536132812;13,5803222656;3,91387939453
Sternum;1,392297;0,673828125;0,228515625;0,838623046875;1,91497802734;9,20104980469;17,7841186523
Head;1,393681;1,2314453125;-0,270263671875;0,285400390625;-19,6990966797;-3,74603271484;5,18035888672
Left thigh;1,396942;-0,23779296875;-1,14794921875;0,209716796875;31,2576293945;35,9268188477;-115,036010742
Left tibia;1,398377;0,41845703125;-0,8466796875;-0,13916015625;-20,4544067383;11,0702514648;35,285949707
Left foot;1,399904;0,47802734375;0,02001953125;0,926025390625;-17,5323486328;-36,3159179688;-10,3988647461
Right thigh;Right tibia;1,404307;0,47021484375;-1,33129882812;-0,38330078125;-27,1453857422;-105,110168457;-93,7805175781
Right foot;1,405714;0,010498046875;-0,489501953125;1,15625;-8,1787109375;-34,5916748047;-23,1170654297
Left hand;1,407203;1,26684570312;0,248046875;0,2685546875;-8,01086425781;6,20269775391;-9,78851318359
Left forearm;1,408616;0,10595703125;-0,844970703125;0,27587890625;-44,319152832;-6,38580322266;56,0913085938
Left biceps;1,411428;0,15771484375;-0,913330078125;0,0498046875;11,360168457;0,129699707031;6,11114501953
Right hand;1,412821;1,01318359375;-0,0654296875;0,130859375;-71,1822509766;-11,0397338867;-51,3458251953
Right forearm;1,414205;-0,135986328125;-0,789794921875;0,196533203125;-1,85394287109;104,881286621;-43,7927246094
Right biceps;1,415692;-0,1748046875;-0,76171875;0,199951171875;-14,0228271484;52,3071289062;0,740051269531
Left shoulder;Right shoulder;Back pelvis;Front pelvis;1,422832;0,90478515625;0,267333984375;-0,078857421875;-25,6576538086;-9,54437255859;-2,64739990234
Belly button;1,425586;0,24755859375;0,971435546875;0,076904296875;-11,3906860352;1,55639648438;15,9149169922
Sternum;1,427141;0,691162109375;0,193359375;0,902587890625;2,197265625;6,93511962891;19,0887451172
Head;1,428591;1,00122070312;-0,267822265625;0,27783203125;-20,3475952148;1,3427734375;-5,37872314453
Left thigh;1,429991;-0,0595703125;-1,548828125;0,15185546875;33,4548950195;-7,33184814453;-100,746154785
Left tibia;1,433141;0,35400390625;-0,929443359375;-0,138671875;-18,8598632812;1,708984375;51,9332885742
Left foot;1,434569;0,502685546875;0,0859375;0,97900390625;-28,1600952148;-102,241516113;15,3884887695
Right thigh;Right tibia;1,437540;0,559326171875;-1,064453125;0,6337890625;-0,343322753906;-184,844970703;-79,4296264648
Right foot;1,440452;-0,072998046875;-0,3974609375;0,914306640625;-2,62451171875;-1,50299072266;-3,53240966797
Left hand;1,441867;1,21240234375;0,273193359375;0,255859375;-20,0576782227;4,74548339844;-21,0571289062
Left forearm;1,443320;0,10205078125;-0,861083984375;0,2197265625;-47,1115112305;-6,30950927734;55,7632446289
Left biceps;1,445053;0,16455078125;-0,960693359375;0,043701171875;16,4947509766;-1,44958496094;-6,48498535156
Right hand;1,448182;1,07934570312;-0,15625;0,145751953125;-70,9762573242;-9,58251953125;-50,5676269531
Right forearm;1,449609;-0,275634765625;-0,936279296875;0,258544921875;-14,4729614258;64,1403198242;-49,4918823242
Right biceps;1,451070;-0,180419921875;-0,786376953125;0,19921875;22,1252441406;19,5999145508;-8,33892822266
Left shoulder;Right shoulder;Back pelvis;Front pelvis;1,471061;0,79736328125;0,18798828125;-0,0068359375;-16,3192749023;-2,89916992188;2,58636474609
Belly button;1,472680;0,226806640625;0,76025390625;0,150146484375;-6,88934326172;-1,67083740234;9,99450683594
Sternum;1,477839;0,729248046875;0,189697265625;0,89794921875;2,51770019531;30,3649902344;13,7252807617
Head;1,481138;0,843017578125;-0,292724609375;0,2294921875;-20,0500488281;-13,801574707;-12,565612793
Left thigh;1,482911;-0,130615234375;-1,19409179688;0,00830078125;16,9525146484;38,0249023438;-68,9315795898
Left tibia;1,488041;0,334228515625;-0,976806640625;-0,1513671875;-18,928527832;3,47900390625;58,9752197266
Left foot;1,491535;0,726806640625;0,356689453125;0,96630859375;-104,438781738;-174,530029297;62,3397827148
Right thigh;Right tibia;1,494829;0,32275390625;-0,47265625;-0,204345703125;2,40325927734;-140,243530273;-48,1948852539
Right foot;1,500331;-0,102294921875;-0,364990234375;0,851318359375;-6,75201416016;-3,04412841797;-0,961303710938
Left hand;1,504067;1,11059570312;0,288330078125;0,269775390625;-38,4902954102;2,08282470703;-35,0341796875
Left forearm;1,506341;0,099365234375;-0,952392578125;0,35546875;-36,1557006836;-11,5661621094;40,168762207
Left biceps;1,512788;0,19287109375;-1,01879882812;0,060546875;20,4391479492;0,503540039062;-10,612487793
Right hand;1,514496;1,08618164062;-0,2001953125;0,14404296875;-66,9937133789;-0,900268554688;-47,36328125
Right forearm;1,517969;-0,293701171875;-0,842041015625;0,39990234375;-15,6707763672;33,8668823242;-41,8701171875
Right biceps;1,520517;-0,219482421875;-0,7900390625;0,27001953125;-9,85717773438;74,9053955078;-4,53948974609
Left shoulder;Right shoulder;Back pelvis;Front pelvis;1,528379;0,787353515625;0,17041015625;0,053466796875;0,785827636719;-7,33947753906;2,14385986328
Belly button;1,530156;0,24462890625;0,803955078125;0,172119140625;-2,34222412109;2,67791748047;4,40979003906
Sternum;1,532276;0,99853515625;0,028564453125;1,02783203125;2,66265869141;11,2686157227;18,7759399414
Head;1,535431;1,048828125;-0,2880859375;0,163330078125;-17,9824829102;-13,0233764648;-10,25390625
Left thigh;1,536873;-0,0498046875;-0,80810546875;0,09375;13,2827758789;66,2384033203;-35,8505249023
Left tibia;1,538258;0,1689453125;-1,03393554688;-0,134765625;-16,6625976562;0,465393066406;64,8651123047
Left foot;1,539962;0,670166015625;0,564208984375;1,4833984375;-250,0;-62,0803833008;130,722045898
Right thigh;Right tibia;1,544296;0,868896484375;-1,02856445312;-0,42431640625;-30,6701660156;-66,047668457;-64,4378662109
Right foot;1,545673;-0,13818359375;-0,3818359375;0,72021484375;-28,0609130859;-25,5355834961;-22,8881835938
Left hand;1,547134;1,009765625;0,2333984375;0,25146484375;-57,5790405273;4,28771972656;-46,5850830078
Left forearm;1,549934;0,1220703125;-1,00439453125;0,38623046875;-33,8287353516;-3,06701660156;26,7791748047
Left biceps;1,551329;0,15380859375;-1,1044921875;0,0751953125;23,9791870117;2,42614746094;-17,3873901367
Right hand;1,552718;1,013671875;-0,22314453125;0,166748046875;-63,0340576172;-2,73132324219;-43,327331543
Right forearm;1,554096;-0,269287109375;-0,70947265625;0,450439453125;-17,7230834961;38,1393432617;-37,7349853516
Right biceps;1,557045;-0,33349609375;-0,868896484375;0,324951171875;-4,80651855469;38,215637207;9,98687744141
Left shoulder;Right shoulder;Back pelvis;Front pelvis;1,564186;0,813720703125;0,22412109375;0,061767578125;-0,953674316406;-8,65173339844;1,83868408203
Belly button;1,565565;0,250732421875;0,871826171875;0,17919921875;7,42340087891;8,07952880859;1,12915039062
Sternum;1,567015;0,886962890625;0,048828125;0,866455078125;-3,24249267578;19,7143554688;8,19396972656
Head;1,568410;1,02368164062;-0,283447265625;0,123046875;-16,1972045898;-6,15692138672;-7,70568847656
Left thigh;1,571482;0,2568359375;-0,830078125;0,11962890625;2,70080566406;54,8553466797;-18,9819335938
Left tibia;1,572896;0,2802734375;-1,07861328125;-0,171142578125;-11,1846923828;-7,61413574219;72,3114013672
Left foot;1,574303;1,17724609375;-0,352294921875;1,99993896484;-250,0;-90,5380249023;175,628662109
Right thigh;Right tibia;1,578587;0,877685546875;-1,13208007812;0,03076171875;-15,3579711914;129,104614258;-91,8960571289
Right foot;1,580048;0,005859375;-0,468994140625;1,0;-28,678894043;-25,9399414062;-31,3491821289
Left hand;1,581786;1,04736328125;0,136474609375;0,21728515625;-69,3511962891;21,6903686523;-50,0640869141
Left forearm;1,583347;0,09716796875;-1,08325195312;0,39208984375;-28,434753418;6,43157958984;15,7318115234
Left biceps;1,586289;0,097900390625;-1,16748046875;0,14990234375;21,6217041016;-2,60925292969;-21,0876464844
Right hand;1,587800;0,927490234375;-0,225830078125;0,1708984375;-65,5059814453;-11,848449707;-36,5142822266
Right forearm;1,589207;-0,33447265625;-0,60791015625;0,41552734375;-21,5225219727;43,2586669922;-28,2897949219
Right biceps;1,590608;-0,33935546875;-0,9033203125;0,329345703125;-6,98089599609;17,1813964844;2,36511230469
Left shoulder;Right shoulder;Back pelvis;Front pelvis;1,597744;1,19677734375;0,310546875;0,053466796875;9,10949707031;-17,448425293;3,39508056641
Belly button;1,600724;0,28759765625;0,98291015625;0,1865234375;13,3819580078;14,1983032227;-4,70733642578
Sternum;1,602136;0,703369140625;-0,0009765625;0,64697265625;-8,49914550781;19,1116333008;3,57818603516
Head;1,603608;0,890869140625;-0,253662109375;0,122802734375;-14,6484375;3,54766845703;-12,939453125
Left thigh;1,605030;0,41796875;-0,710205078125;0,21875;-13,5803222656;55,1681518555;7,33947753906
Left tibia;1,607901;0,51611328125;-1,40161132812;0,1298828125;20,3475952148;-19,8669433594;94,1009521484
Left foot;1,609299;0,38623046875;1,99993896484;1,99993896484;121,246337891;-86,4486694336;-19,4396972656
Right thigh;Right tibia;1,613896;-0,2216796875;-0,916748046875;0,1123046875;-6,66046142578;-36,2091064453;-29,2205810547
Right foot;1,616154;-0,00390625;-0,49169921875;0,952392578125;-13,7176513672;-16,9677734375;-21,7361450195
Left hand;1,617623;1,02978515625;0,010986328125;0,20751953125;-101,188659668;38,7191772461;-41,0003662109
